"species";"Region";"LifeForm";"off_FirstRec";"count";"firstRec";"phylum";"class";"timeLag";"eu_status";"scopus";"EASIN_Id";"Status";"TER";"FRW";"MAR";"EST";"habitat";"worst_100_world_ISSG";"worst_100_Europe_DAISIE";"mentioned_in_EU_quarantine_species";"partly_native";"obsEffort_LF";"ResearchEffort";"nOccTotSp";"obsInNeigborCountryBefore";"google_sum";"google_mean";"google_country_porc";"google_country"
"Podarcis siculus";"United Kingdom";"Reptiles";NA;3;2020;"Chordata";"Reptilia";NA;"NO";204;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";2430;102;NA;NA;NA;NA;NA;NA
"Pododesmus rudis";"United Kingdom";"Molluscs";2014;NA;NA;"Mollusca";"Bivalvia";NA;"NO";14;NA;NA;0;0;1;0;"Marine";"NO";"NO";"NO";"NO";59137;102;NA;FALSE;NA;NA;NA;NA
"Poicephalus senegalus";"Belgium";"Birds";NA;9;1999;"Chordata";"Aves";NA;"NO";61;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";788948;480;NA;NA;NA;NA;NA;NA
"Poicephalus senegalus";"France";"Birds";NA;2;2010;"Chordata";"Aves";NA;"NO";61;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1858205;142;NA;NA;NA;NA;NA;NA
"Poicephalus senegalus";"Greece";"Birds";NA;3;2020;"Chordata";"Aves";NA;"NO";61;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";452825;144;NA;NA;NA;NA;NA;NA
"Poicephalus senegalus";"Netherlands";"Birds";NA;18;2003;"Chordata";"Aves";NA;"NO";61;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2058938;30;NA;NA;NA;NA;NA;NA
"Poicephalus senegalus";"Sea or Ocean";"Birds";NA;267;2003;"Chordata";"Aves";NA;"NO";61;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";0;NA;NA;FALSE;NA;NA;NA;NA
"Poicephalus senegalus";"Spain";"Birds";NA;21;2003;"Chordata";"Aves";NA;"NO";61;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";10201950;120;NA;NA;NA;NA;NA;NA
"Poicephalus senegalus";"Turkey";"Birds";2016;NA;NA;"Chordata";"Aves";NA;"NO";61;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";0;39;NA;FALSE;NA;NA;NA;NA
"Polydora aggregata";"Denmark";"Invertebrates (excl. Arthropods, Molluscs)";2017;NA;NA;"Annelida";"Polychaeta";NA;"NO";4;NA;NA;0;0;1;0;"Marine";"NO";"NO";"NO";"NO";365;18;NA;FALSE;NA;NA;NA;NA
"Polydora cornuta";"Denmark";"Invertebrates (excl. Arthropods, Molluscs)";2017;NA;NA;"Annelida";"Polychaeta";NA;"NO";294;"R11930";"A";0;0;1;0;"Marine";"NO";"NO";"NO";"NO";365;18;NA;FALSE;NA;NA;NA;NA
"Polydora cornuta";"Sea or Ocean";"Invertebrates (excl. Arthropods, Molluscs)";NA;18;2010;"Annelida";"Polychaeta";NA;"NO";294;"R11930";"A";0;0;1;0;"Marine";"NO";"NO";"NO";"NO";0;NA;NA;FALSE;NA;NA;NA;NA
"Polydora cornuta";"Sweden";"Invertebrates (excl. Arthropods, Molluscs)";NA;29;2013;"Annelida";"Polychaeta";NA;"NO";294;"R11930";"A";0;0;1;0;"Marine";"NO";"NO";"NO";"NO";11873;26;NA;FALSE;NA;NA;NA;NA
"Polydora websteri";"Germany";"Invertebrates (excl. Arthropods, Molluscs)";2014;NA;NA;"Annelida";"Polychaeta";NA;"NO";238;NA;NA;0;0;1;0;"Marine";"NO";"NO";"NO";"NO";1755;51;NA;FALSE;NA;NA;NA;NA
"Polydora websteri";"Netherlands";"Invertebrates (excl. Arthropods, Molluscs)";2017;NA;NA;"Annelida";"Polychaeta";NA;"NO";238;NA;NA;0;0;1;0;"Marine";"NO";"NO";"NO";"NO";5159;30;NA;TRUE;NA;NA;NA;NA
"Polydora websteri";"Sea or Ocean";"Invertebrates (excl. Arthropods, Molluscs)";NA;1;2020;"Annelida";"Polychaeta";NA;"NO";238;NA;NA;0;0;1;0;"Marine";"NO";"NO";"NO";"NO";0;NA;NA;FALSE;NA;NA;NA;NA
"Polydora websteri";"Sweden";"Invertebrates (excl. Arthropods, Molluscs)";NA;1;2021;"Annelida";"Polychaeta";NA;"NO";238;NA;NA;0;0;1;0;"Marine";"NO";"NO";"NO";"NO";11873;26;NA;FALSE;NA;NA;NA;NA
"Polygala myrtifolia";"Croatia";"Vascular plants";NA;2;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";169;"R11937";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";40792;19;NA;FALSE;NA;NA;NA;NA
"Polygala myrtifolia";"Cyprus";"Vascular plants";2018;NA;NA;"Tracheophyta";"Magnoliopsida";NA;"NO";169;"R11937";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";0;107;NA;FALSE;NA;NA;NA;NA
"Polygala myrtifolia";"Denmark";"Vascular plants";NA;1;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";169;"R11937";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";63407;18;NA;NA;NA;NA;NA;NA
"Polygala myrtifolia";"France";"Vascular plants";NA;5322;2011;"Tracheophyta";"Magnoliopsida";NA;"NO";169;"R11937";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";3156527;142;NA;NA;NA;NA;NA;NA
"Polygala myrtifolia";"Germany";"Vascular plants";NA;1;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";169;"R11937";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2829627;51;NA;NA;NA;NA;NA;NA
"Polygala myrtifolia";"Greece";"Vascular plants";NA;14;2015;"Tracheophyta";"Magnoliopsida";NA;"NO";169;"R11937";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";46853;144;NA;FALSE;NA;NA;NA;NA
"Polygala myrtifolia";"Guernsey";"Vascular plants";NA;1;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";169;"R11937";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";0;NA;NA;FALSE;NA;NA;NA;NA
"Polygala myrtifolia";"Italy";"Vascular plants";NA;205;2007;"Tracheophyta";"Magnoliopsida";NA;"NO";169;"R11937";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";967299;162;NA;NA;NA;NA;NA;NA
"Polygala myrtifolia";"Malta";"Vascular plants";NA;5;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";169;"R11937";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";632;5;NA;FALSE;NA;NA;NA;NA
"Polygala myrtifolia";"Netherlands";"Vascular plants";NA;3;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";169;"R11937";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4472543;30;NA;NA;NA;NA;NA;NA
"Polygala myrtifolia";"Portugal";"Vascular plants";NA;6;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";169;"R11937";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";107614;83;NA;NA;NA;NA;NA;NA
"Polygala myrtifolia";"Sea or Ocean";"Vascular plants";NA;1416;2007;"Tracheophyta";"Magnoliopsida";NA;"NO";169;"R11937";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";0;NA;NA;FALSE;NA;NA;NA;NA
"Polygala myrtifolia";"Spain";"Vascular plants";NA;21;2010;"Tracheophyta";"Magnoliopsida";NA;"NO";169;"R11937";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";713438;120;NA;NA;NA;NA;NA;NA
"Polygala myrtifolia";"Switzerland";"Vascular plants";NA;4;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";169;"R11937";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";453426;13;NA;NA;NA;NA;NA;NA
"Polygala myrtifolia";"United Kingdom";"Vascular plants";NA;2;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";169;"R11937";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";729813;102;NA;NA;NA;NA;NA;NA
"Polygonatum hybridum";"Belgium";"Vascular plants";2010;1;2018;"Tracheophyta";"Liliopsida";8;"NO";4;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1132699;480;409;FALSE;99;0.6875;0;0
"Polygonatum hybridum";"Germany";"Vascular plants";NA;15;2018;"Tracheophyta";"Liliopsida";NA;"NO";4;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2829627;51;409;NA;99;0.6875;0;0
"Polygonatum hybridum";"Lithuania";"Vascular plants";NA;2;2019;"Tracheophyta";"Liliopsida";NA;"NO";4;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";40458;3;409;FALSE;99;0.6875;0;0
"Polygonatum hybridum";"Norway";"Vascular plants";NA;176;2000;"Tracheophyta";"Liliopsida";NA;"NO";4;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1755502;76;409;FALSE;99;0.6875;0;0
"Polygonatum hybridum";"Sea or Ocean";"Vascular plants";NA;109;2004;"Tracheophyta";"Liliopsida";NA;"NO";4;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";0;NA;409;FALSE;99;0.6875;NA;NA
"Polygonatum hybridum";"United Kingdom";"Vascular plants";NA;106;2010;"Tracheophyta";"Liliopsida";NA;"NO";4;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";729813;102;409;FALSE;99;0.6875;0;0
"Polypogon viridis";"Belgium";"Vascular plants";NA;546;2005;"Tracheophyta";"Liliopsida";NA;"NO";24;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";1132699;480;2329;NA;0;0;0;0
"Polypogon viridis";"Czech Republic";"Vascular plants";NA;3;2021;"Tracheophyta";"Liliopsida";NA;"NO";24;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";391053;28;2329;NA;0;0;0;0
"Polypogon viridis";"France";"Vascular plants";NA;8;2018;"Tracheophyta";"Liliopsida";NA;"NO";24;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";3156527;142;2329;NA;0;0;0;0
"Polypogon viridis";"Germany";"Vascular plants";NA;4;2017;"Tracheophyta";"Liliopsida";NA;"NO";24;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";2829627;51;2329;NA;0;0;0;0
"Polypogon viridis";"Ireland";"Vascular plants";NA;2;2014;"Tracheophyta";"Liliopsida";NA;"NO";24;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";26889;13;2329;NA;0;0;0;0
"Polypogon viridis";"Italy";"Vascular plants";NA;1;2020;"Tracheophyta";"Liliopsida";NA;"NO";24;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";967299;162;2329;NA;0;0;0;0
"Polypogon viridis";"Netherlands";"Vascular plants";NA;1205;2003;"Tracheophyta";"Liliopsida";NA;"NO";24;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";4472543;30;2329;NA;0;0;0;0
"Polypogon viridis";"Norway";"Vascular plants";2015;2;2019;"Tracheophyta";"Liliopsida";4;"NO";24;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";1755502;76;2329;TRUE;0;0;0;0
"Polypogon viridis";"Portugal";"Vascular plants";NA;5;2017;"Tracheophyta";"Liliopsida";NA;"NO";24;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";107614;83;2329;NA;0;0;0;0
"Polypogon viridis";"Sea or Ocean";"Vascular plants";NA;340;2010;"Tracheophyta";"Liliopsida";NA;"NO";24;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";0;NA;2329;FALSE;0;0;NA;NA
"Polypogon viridis";"Spain";"Vascular plants";NA;10;2010;"Tracheophyta";"Liliopsida";NA;"NO";24;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";713438;120;2329;NA;0;0;0;0
"Polypogon viridis";"Sweden";"Vascular plants";NA;19;2009;"Tracheophyta";"Liliopsida";NA;"NO";24;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";7997425;26;2329;NA;0;0;0;0
"Polypogon viridis";"Ukraine";"Vascular plants";NA;3;2020;"Tracheophyta";"Liliopsida";NA;"NO";24;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";146355;7;2329;FALSE;0;0;0;0
"Polypogon viridis";"United Kingdom";"Vascular plants";NA;181;2005;"Tracheophyta";"Liliopsida";NA;"NO";24;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";729813;102;2329;NA;0;0;0;0
"Polysiphonia schneideri";"Italy";"Algae";2017;NA;NA;"Rhodophyta";"Florideophyceae";NA;"NO";22;"R19696";"C";0;0;1;0;"Marine";"NO";"NO";"NO";"NO";303;162;NA;FALSE;NA;NA;NA;NA
"Polysiphonia schneideri";"Spain";"Algae";2011;NA;NA;"Rhodophyta";"Florideophyceae";NA;"NO";22;"R19696";"C";0;0;1;0;"Marine";"NO";"NO";"NO";"NO";196;120;NA;FALSE;NA;NA;NA;NA
"Polystichum acrostichoides";"Belgium";"Vascular plants";2019;2;2019;"Tracheophyta";"Polypodiopsida";0;"NO";127;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1132699;480;2;FALSE;190;1.31944444444444;0;0
"Polystichum aculeatum";"Austria";"Vascular plants";NA;318;2010;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";405467;44;3687;NA;156;1.08333333333333;0;0
"Polystichum aculeatum";"Belarus";"Vascular plants";NA;8;2021;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";0;NA;3687;FALSE;156;1.08333333333333;0;0
"Polystichum aculeatum";"Belgium";"Vascular plants";NA;295;1992;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";1132699;480;3687;NA;156;1.08333333333333;0;0
"Polystichum aculeatum";"Bosnia and Herzegovina";"Vascular plants";NA;1;2019;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";9027;14;3687;NA;156;1.08333333333333;0;0
"Polystichum aculeatum";"Croatia";"Vascular plants";NA;16;2005;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";40792;19;3687;NA;156;1.08333333333333;0;0
"Polystichum aculeatum";"Czech Republic";"Vascular plants";NA;13;2018;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";391053;28;3687;NA;156;1.08333333333333;0;0
"Polystichum aculeatum";"Denmark";"Vascular plants";NA;2;2020;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";63407;18;3687;NA;156;1.08333333333333;0;0
"Polystichum aculeatum";"France";"Vascular plants";NA;215;2007;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";3156527;142;3687;NA;156;1.08333333333333;0;0
"Polystichum aculeatum";"Germany";"Vascular plants";NA;267;1998;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";2829627;51;3687;NA;156;1.08333333333333;0;0
"Polystichum aculeatum";"Hungary";"Vascular plants";NA;2;2006;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";36958;18;3687;NA;156;1.08333333333333;0;0
"Polystichum aculeatum";"Ireland";"Vascular plants";NA;2;2013;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";26889;13;3687;NA;156;1.08333333333333;0;0
"Polystichum aculeatum";"Italy";"Vascular plants";NA;151;2010;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";967299;162;3687;NA;156;1.08333333333333;0;0
"Polystichum aculeatum";"Luxembourg";"Vascular plants";NA;86;2009;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";37577;1;3687;NA;156;1.08333333333333;0;0
"Polystichum aculeatum";"Netherlands";"Vascular plants";NA;1008;1993;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";4472543;30;3687;NA;156;1.08333333333333;0;0
"Polystichum aculeatum";"Norway";"Vascular plants";NA;162;1997;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";1755502;76;3687;NA;156;1.08333333333333;0;0
"Polystichum aculeatum";"Poland";"Vascular plants";NA;54;2015;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";147169;17;3687;NA;156;1.08333333333333;0;0
"Polystichum aculeatum";"Romania";"Vascular plants";NA;4;2017;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";31057;3;3687;NA;156;1.08333333333333;0;0
"Polystichum aculeatum";"Sea or Ocean";"Vascular plants";NA;250;1995;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";0;NA;3687;FALSE;156;1.08333333333333;NA;NA
"Polystichum aculeatum";"Serbia";"Vascular plants";NA;10;2015;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";14179;54;3687;NA;156;1.08333333333333;0;0
"Polystichum aculeatum";"Slovakia";"Vascular plants";NA;24;2013;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";84761;19;3687;NA;156;1.08333333333333;0;0
"Polystichum aculeatum";"Slovenia";"Vascular plants";NA;46;2005;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";38312;45;3687;NA;156;1.08333333333333;0;0
"Polystichum aculeatum";"Spain";"Vascular plants";NA;50;2010;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";713438;120;3687;NA;156;1.08333333333333;0;0
"Polystichum aculeatum";"Sweden";"Vascular plants";2017;251;1990;"Tracheophyta";"Polypodiopsida";-27;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";7997425;26;3687;TRUE;156;1.08333333333333;0;0
"Polystichum aculeatum";"Switzerland";"Vascular plants";NA;306;2011;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";453426;13;3687;NA;156;1.08333333333333;0;0
"Polystichum aculeatum";"Ukraine";"Vascular plants";NA;27;2011;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";146355;7;3687;NA;156;1.08333333333333;0;0
"Polystichum aculeatum";"United Kingdom";"Vascular plants";NA;119;2009;"Tracheophyta";"Polypodiopsida";NA;"NO";94;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";729813;102;3687;NA;156;1.08333333333333;100;108.333333333333
"Polystichum braunii";"Austria";"Vascular plants";NA;28;1999;"Tracheophyta";"Polypodiopsida";NA;"NO";74;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";405467;44;NA;NA;NA;NA;NA;NA
"Polystichum braunii";"Czech Republic";"Vascular plants";NA;1;2021;"Tracheophyta";"Polypodiopsida";NA;"NO";74;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";391053;28;NA;NA;NA;NA;NA;NA
"Polystichum braunii";"Denmark";"Vascular plants";2017;NA;NA;"Tracheophyta";"Polypodiopsida";NA;"NO";74;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";63407;18;NA;TRUE;NA;NA;NA;NA
"Polystichum braunii";"Germany";"Vascular plants";NA;4;2008;"Tracheophyta";"Polypodiopsida";NA;"NO";74;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";2829627;51;NA;NA;NA;NA;NA;NA
"Polystichum braunii";"Norway";"Vascular plants";NA;607;1990;"Tracheophyta";"Polypodiopsida";NA;"NO";74;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";1755502;76;NA;NA;NA;NA;NA;NA
"Polystichum braunii";"Poland";"Vascular plants";NA;1;2020;"Tracheophyta";"Polypodiopsida";NA;"NO";74;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";147169;17;NA;NA;NA;NA;NA;NA
"Polystichum braunii";"Sea or Ocean";"Vascular plants";NA;295;1990;"Tracheophyta";"Polypodiopsida";NA;"NO";74;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";0;NA;NA;FALSE;NA;NA;NA;NA
"Polystichum braunii";"Slovakia";"Vascular plants";NA;1;2017;"Tracheophyta";"Polypodiopsida";NA;"NO";74;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";84761;19;NA;NA;NA;NA;NA;NA
"Polystichum braunii";"Slovenia";"Vascular plants";NA;4;2017;"Tracheophyta";"Polypodiopsida";NA;"NO";74;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";38312;45;NA;NA;NA;NA;NA;NA
"Polystichum braunii";"Sweden";"Vascular plants";2017;NA;NA;"Tracheophyta";"Polypodiopsida";NA;"NO";74;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";7997425;26;NA;TRUE;NA;NA;NA;NA
"Polystichum braunii";"Ukraine";"Vascular plants";NA;4;2016;"Tracheophyta";"Polypodiopsida";NA;"NO";74;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";146355;7;NA;NA;NA;NA;NA;NA
"Polystichum munitum";"Belgium";"Vascular plants";2013;11;2019;"Tracheophyta";"Polypodiopsida";6;"NO";173;"R12023";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1132699;480;19;FALSE;276;1.91666666666667;0;0
"Polystichum munitum";"France";"Vascular plants";NA;2;2019;"Tracheophyta";"Polypodiopsida";NA;"NO";173;"R12023";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";3156527;142;19;NA;276;1.91666666666667;0;0
"Polystichum munitum";"Germany";"Vascular plants";NA;1;2019;"Tracheophyta";"Polypodiopsida";NA;"NO";173;"R12023";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2829627;51;19;NA;276;1.91666666666667;0;0
"Polystichum munitum";"Netherlands";"Vascular plants";NA;1;2019;"Tracheophyta";"Polypodiopsida";NA;"NO";173;"R12023";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4472543;30;19;NA;276;1.91666666666667;0;0
"Polystichum munitum";"United Kingdom";"Vascular plants";NA;4;2008;"Tracheophyta";"Polypodiopsida";NA;"NO";173;"R12023";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";729813;102;19;FALSE;276;1.91666666666667;65;124.583333333334
"Polystichum polyblepharum";"Belgium";"Vascular plants";2013;16;2014;"Tracheophyta";"Polypodiopsida";1;"NO";17;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1132699;480;151;TRUE;258;1.79166666666667;0;0
"Polystichum polyblepharum";"Germany";"Vascular plants";NA;2;2019;"Tracheophyta";"Polypodiopsida";NA;"NO";17;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2829627;51;151;NA;258;1.79166666666667;0;0
"Polystichum polyblepharum";"Netherlands";"Vascular plants";NA;79;2009;"Tracheophyta";"Polypodiopsida";NA;"NO";17;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4472543;30;151;NA;258;1.79166666666667;100;179.166666666667
"Polystichum polyblepharum";"Sea or Ocean";"Vascular plants";NA;52;2011;"Tracheophyta";"Polypodiopsida";NA;"NO";17;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";0;NA;151;FALSE;258;1.79166666666667;NA;NA
"Polystichum polyblepharum";"United Kingdom";"Vascular plants";NA;2;2021;"Tracheophyta";"Polypodiopsida";NA;"NO";17;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";729813;102;151;FALSE;258;1.79166666666667;58;103.916666666667
"Polytelis anthopeplus";"Belgium";"Birds";2018;1;2018;"Chordata";"Aves";0;"NO";78;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";788948;480;NA;TRUE;84;0.583333333333333;0;0
"Polytelis anthopeplus";"Netherlands";"Birds";NA;1;2009;"Chordata";"Aves";NA;"NO";78;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2058938;30;NA;NA;84;0.583333333333333;0;0
"Polytelis anthopeplus";"Turkey";"Birds";2021;NA;NA;"Chordata";"Aves";NA;"NO";78;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";0;39;NA;FALSE;84;0.583333333333333;0;0
"Polytelis swainsonii";"Belgium";"Birds";2017;4;2017;"Chordata";"Aves";0;"NO";28;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";788948;480;8;TRUE;90;0.625;0;0
"Polytelis swainsonii";"Germany";"Birds";NA;2;2013;"Chordata";"Aves";NA;"NO";28;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";7836388;51;8;NA;90;0.625;0;0
"Polytelis swainsonii";"Sea or Ocean";"Birds";NA;2;2010;"Chordata";"Aves";NA;"NO";28;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";0;NA;8;FALSE;90;0.625;NA;NA
"Pomadasys stridens";"Cyprus";"Fishes";2014;NA;NA;"Chordata";"Actinopterygii";NA;"NO";87;"R12030";"A";0;0;1;0;"Marine";"NO";"NO";"NO";"NO";0;107;NA;FALSE;NA;NA;NA;NA
"Pomadasys stridens";"Greece";"Fishes";2019;NA;NA;"Chordata";"Actinopterygii";NA;"NO";87;"R12030";"A";0;0;1;0;"Marine";"NO";"NO";"NO";"NO";808;144;NA;FALSE;NA;NA;NA;NA
"Pomadasys stridens";"Sea or Ocean";"Fishes";NA;3;2018;"Chordata";"Actinopterygii";NA;"NO";87;"R12030";"A";0;0;1;0;"Marine";"NO";"NO";"NO";"NO";0;NA;NA;FALSE;NA;NA;NA;NA
"Pomatoschistus microps";"Belgium";"Fishes";NA;88;2011;"Chordata";"Actinopterygii";NA;"NO";2416;NA;NA;0;0;1;0;"Marine";"NO";"NO";"NO";"YES";11216;480;NA;NA;NA;NA;NA;NA
