"species";"Region";"LifeForm";"off_FirstRec";"count";"firstRec";"phylum";"class";"timeLag";"eu_status";"google";"scopus";"EASIN_Id";"Status";"TER";"FRW";"MAR";"EST";"habitat";"worst_100_world_ISSG";"worst_100_Europe_DAISIE";"mentioned_in_EU_quarantine_species";"partly_native";"obsEffort_LF";"ResearchEffort";"nOccTotSp";"obsInNeigborCountryBefore";"google_country_porc";"google_country_tot"
"Phaseolus vulgaris";"Denmark";"Vascular plants";NA;1;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";10339;114568;"R11236";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";63407;15;NA;NA;0;0
"Phaseolus vulgaris";"France";"Vascular plants";NA;2;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";10339;114568;"R11236";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";3156527;142;NA;NA;12;1240.68
"Phaseolus vulgaris";"Germany";"Vascular plants";NA;16;2010;"Tracheophyta";"Magnoliopsida";NA;"NO";10339;114568;"R11236";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2829627;48;NA;NA;14;1447.46
"Phaseolus vulgaris";"Latvia";"Vascular plants";NA;1;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";10339;114568;"R11236";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";6060;6;NA;NA;0;0
"Phaseolus vulgaris";"Lithuania";"Vascular plants";NA;1;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";10339;114568;"R11236";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";40458;4;NA;NA;0;0
"Phaseolus vulgaris";"Netherlands";"Vascular plants";NA;6;2007;"Tracheophyta";"Magnoliopsida";NA;"NO";10339;114568;"R11236";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4472543;29;NA;NA;29;2998.31
"Phaseolus vulgaris";"Poland";"Vascular plants";NA;2;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";10339;114568;"R11236";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";147169;16;NA;NA;9;930.51
"Phaseolus vulgaris";"Sea";"Vascular plants";NA;30;1992;"Tracheophyta";"Magnoliopsida";NA;"NO";10339;114568;"R11236";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4202690;NA;NA;FALSE;NA;NA
"Phaseolus vulgaris";"Slovakia";"Vascular plants";NA;6;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";10339;114568;"R11236";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";84761;19;NA;NA;0;0
"Phaseolus vulgaris";"Spain";"Vascular plants";NA;1;2011;"Tracheophyta";"Magnoliopsida";NA;"NO";10339;114568;"R11236";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";713438;113;NA;NA;28;2894.92
"Phaseolus vulgaris";"Sweden";"Vascular plants";NA;129;1997;"Tracheophyta";"Magnoliopsida";NA;"NO";10339;114568;"R11236";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";7997425;25;NA;FALSE;26;2688.14
"Phaseolus vulgaris";"Ukraine";"Vascular plants";NA;7;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";10339;114568;"R11236";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";146355;6;NA;NA;0;0
"Phedimus aizoon";"Austria";"Vascular plants";NA;5;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";344;26;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";405467;37;915;NA;0;0
"Phedimus aizoon";"Belarus";"Vascular plants";NA;5;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";344;26;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";46462;1;915;NA;0;0
"Phedimus aizoon";"Belgium";"Vascular plants";2012;1;2016;"Tracheophyta";"Magnoliopsida";4;"NO";344;26;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1132699;483;915;FALSE;0;0
"Phedimus aizoon";"Czech Republic";"Vascular plants";NA;4;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";344;26;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";391053;25;915;NA;0;0
"Phedimus aizoon";"Finland";"Vascular plants";NA;47;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";344;26;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";81315;1;915;NA;0;0
"Phedimus aizoon";"Germany";"Vascular plants";NA;2;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";344;26;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2829627;48;915;NA;0;0
"Phedimus aizoon";"Lithuania";"Vascular plants";NA;2;2008;"Tracheophyta";"Magnoliopsida";NA;"NO";344;26;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";40458;4;915;NA;0;0
"Phedimus aizoon";"Netherlands";"Vascular plants";NA;2;2016;"Tracheophyta";"Magnoliopsida";NA;"NO";344;26;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4472543;29;915;NA;0;0
"Phedimus aizoon";"Norway";"Vascular plants";NA;54;1995;"Tracheophyta";"Magnoliopsida";NA;"NO";344;26;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1755502;75;915;NA;0;0
"Phedimus aizoon";"Sea";"Vascular plants";NA;191;1990;"Tracheophyta";"Magnoliopsida";NA;"NO";344;26;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4202690;NA;915;FALSE;NA;NA
"Phedimus aizoon";"Sweden";"Vascular plants";NA;595;1990;"Tracheophyta";"Magnoliopsida";NA;"NO";344;26;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";7997425;25;915;NA;0;0
"Phedimus aizoon";"Switzerland";"Vascular plants";NA;1;1999;"Tracheophyta";"Magnoliopsida";NA;"NO";344;26;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";453426;11;915;NA;0;0
"Phedimus aizoon";"Ukraine";"Vascular plants";NA;5;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";344;26;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";146355;6;915;NA;0;0
"Phedimus aizoon";"United Kingdom";"Vascular plants";NA;1;2020;"Tracheophyta";"Magnoliopsida";NA;"NO";344;26;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";729813;99;915;FALSE;0;0
"Phedimus stoloniferus";"Belgium";"Vascular plants";2011;3;2011;"Tracheophyta";"Magnoliopsida";0;"NO";0;4;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";1132699;483;86;FALSE;0;0
"Phedimus stoloniferus";"Sea";"Vascular plants";NA;41;2010;"Tracheophyta";"Magnoliopsida";NA;"NO";0;4;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";4202690;NA;86;FALSE;NA;NA
"Phedimus stoloniferus";"Sweden";"Vascular plants";NA;42;1994;"Tracheophyta";"Magnoliopsida";NA;"NO";0;4;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";7997425;25;86;FALSE;0;0
"Pheidole indica";"Cyprus";"Insects";2012;NA;NA;"Arthropoda";"Insecta";NA;"NO";0;187;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";0;107;NA;FALSE;0;0
"Pheidole indica";"Sea";"Insects";NA;1;2018;"Arthropoda";"Insecta";NA;"NO";0;187;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4284682;NA;NA;FALSE;NA;NA
"Phenacoccus madeirensis";"Cyprus";"Insects";2013;NA;NA;"Arthropoda";"Insecta";NA;"NO";0;152;"R11267";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";0;107;NA;FALSE;0;0
"Phenacoccus peruvianus";"Greece";"Insects";2012;NA;NA;"Arthropoda";"Insecta";NA;"NO";0;73;"R19957";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";41715;142;NA;FALSE;0;0
"Phenacoccus solenopsis";"Cyprus";"Insects";2011;NA;NA;"Arthropoda";"Insecta";NA;"NO";1538;1270;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";0;107;NA;FALSE;0;0
"Phenacoccus solenopsis";"Sea";"Insects";NA;1;2020;"Arthropoda";"Insecta";NA;"NO";1538;1270;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4284682;NA;NA;FALSE;NA;NA
"Phenolia limbata";"Finland";"Insects";NA;9;2001;"Arthropoda";"Insecta";NA;"NO";0;4;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2620879;1;NA;NA;0;0
"Phenolia limbata";"Norway";"Insects";NA;2;2015;"Arthropoda";"Insecta";NA;"NO";0;4;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";598977;75;NA;NA;0;0
"Phenolia limbata";"Portugal";"Insects";2012;NA;NA;"Arthropoda";"Insecta";NA;"NO";0;4;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";52871;81;NA;FALSE;0;0
"Phenolia limbata";"Sea";"Insects";NA;31;1998;"Arthropoda";"Insecta";NA;"NO";0;4;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4284682;NA;NA;FALSE;NA;NA
"Phenolia limbata";"Sweden";"Insects";NA;56;1997;"Arthropoda";"Insecta";NA;"NO";0;4;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4018887;25;NA;NA;0;0
"Phenolia picta";"Greece";"Insects";2018;1;2018;"Arthropoda";"Insecta";0;"NO";0;11;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";41715;142;5;FALSE;0;0
"Phenolia picta";"Sea";"Insects";NA;4;2020;"Arthropoda";"Insecta";NA;"NO";0;11;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4284682;NA;5;FALSE;NA;NA
"Philotrypesis emeryi";"Greece";"Insects";2012;NA;NA;"Arthropoda";"Insecta";NA;"NO";0;4;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";41715;142;NA;FALSE;0;0
"Phodopus roborovskii";"Italy";"Mammals";2016;NA;NA;"Chordata";"Mammalia";NA;"NO";1792;254;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";21214;161;NA;FALSE;100;1792
"Phodopus sungorus";"Italy";"Mammals";2015;1;2020;"Chordata";"Mammalia";5;"NO";3435;5863;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";21214;161;1;FALSE;0;0
"Phoenicopterus ruber";"Belgium";"Birds";NA;8;1994;"Chordata";"Aves";NA;"NO";2511;1148;"R11347";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";788948;483;119;NA;0;0
"Phoenicopterus ruber";"Denmark";"Birds";NA;2;1993;"Chordata";"Aves";NA;"NO";2511;1148;"R11347";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";14701881;15;119;NA;0;0
"Phoenicopterus ruber";"Germany";"Birds";NA;2;2016;"Chordata";"Aves";NA;"NO";2511;1148;"R11347";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";7836388;48;119;NA;0;0
"Phoenicopterus ruber";"Italy";"Birds";NA;2;2018;"Chordata";"Aves";NA;"NO";2511;1148;"R11347";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";590026;161;119;NA;0;0
"Phoenicopterus ruber";"Netherlands";"Birds";NA;82;1999;"Chordata";"Aves";NA;"NO";2511;1148;"R11347";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2058938;29;119;NA;0;0
"Phoenicopterus ruber";"Sea";"Birds";NA;19;1991;"Chordata";"Aves";NA;"NO";2511;1148;"R11347";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";44080236;NA;119;FALSE;NA;NA
"Phoenicopterus ruber";"Spain";"Birds";NA;1;2004;"Chordata";"Aves";NA;"NO";2511;1148;"R11347";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";10201950;113;119;FALSE;0;0
"Phoenicopterus ruber";"Sweden";"Birds";NA;3;1990;"Chordata";"Aves";NA;"NO";2511;1148;"R11347";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";38556181;25;119;FALSE;0;0
"Phoeniculus purpureus";"Spain";"Birds";2014;NA;NA;"Chordata";"Aves";NA;"NO";0;450;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";10201950;113;NA;FALSE;0;0
"Phoenix canariensis";"Albania";"Vascular plants";2011;NA;NA;"Tracheophyta";"Liliopsida";NA;"NO";5452;1091;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2476;54;NA;FALSE;0;0
"Phoenix canariensis";"Croatia";"Vascular plants";NA;9;2017;"Tracheophyta";"Liliopsida";NA;"NO";5452;1091;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";40792;19;NA;NA;36;1962.72
"Phoenix canariensis";"France";"Vascular plants";NA;3;2021;"Tracheophyta";"Liliopsida";NA;"NO";5452;1091;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";3156527;142;NA;NA;100;5452
"Phoenix canariensis";"Germany";"Vascular plants";NA;1;2012;"Tracheophyta";"Liliopsida";NA;"NO";5452;1091;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2829627;48;NA;NA;28;1526.56
"Phoenix canariensis";"Greece";"Vascular plants";NA;25;2013;"Tracheophyta";"Liliopsida";NA;"NO";5452;1091;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";46853;142;NA;NA;0;0
"Phoenix canariensis";"Italy";"Vascular plants";NA;20;2015;"Tracheophyta";"Liliopsida";NA;"NO";5452;1091;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";967299;161;NA;NA;14;763.28
"Phoenix canariensis";"Montenegro";"Vascular plants";NA;5;2018;"Tracheophyta";"Liliopsida";NA;"NO";5452;1091;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";5319;2;NA;NA;0;0
"Phoenix canariensis";"Portugal";"Vascular plants";NA;6;2020;"Tracheophyta";"Liliopsida";NA;"NO";5452;1091;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";107614;81;NA;NA;0;0
"Phoenix canariensis";"Sea";"Vascular plants";NA;122;2000;"Tracheophyta";"Liliopsida";NA;"NO";5452;1091;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4202690;NA;NA;FALSE;NA;NA
"Phoenix canariensis";"Slovenia";"Vascular plants";NA;2;2018;"Tracheophyta";"Liliopsida";NA;"NO";5452;1091;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";38312;46;NA;NA;0;0
"Phoenix canariensis";"Spain";"Vascular plants";NA;114;2005;"Tracheophyta";"Liliopsida";NA;"NO";5452;1091;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";713438;113;NA;NA;32;1744.64
"Phoenix canariensis";"Switzerland";"Vascular plants";NA;1;2015;"Tracheophyta";"Liliopsida";NA;"NO";5452;1091;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";453426;11;NA;NA;19;1035.88
"Phoenix canariensis";"United Kingdom";"Vascular plants";NA;2;2021;"Tracheophyta";"Liliopsida";NA;"NO";5452;1091;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";729813;99;NA;NA;25;1363
"Phoenix dactylifera";"Austria";"Vascular plants";NA;1;2017;"Tracheophyta";"Liliopsida";NA;"NO";7822;14079;"R11352";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";405467;37;648;NA;0;0
"Phoenix dactylifera";"Belarus";"Vascular plants";NA;2;2020;"Tracheophyta";"Liliopsida";NA;"NO";7822;14079;"R11352";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";46462;1;648;FALSE;0;0
"Phoenix dactylifera";"Belgium";"Vascular plants";2015;50;2010;"Tracheophyta";"Liliopsida";-5;"NO";7822;14079;"R11352";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1132699;483;648;TRUE;0;0
"Phoenix dactylifera";"France";"Vascular plants";NA;4;1996;"Tracheophyta";"Liliopsida";NA;"NO";7822;14079;"R11352";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";3156527;142;648;NA;13;1016.86
"Phoenix dactylifera";"Greece";"Vascular plants";NA;11;1996;"Tracheophyta";"Liliopsida";NA;"NO";7822;14079;"R11352";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";46853;142;648;FALSE;0;0
"Phoenix dactylifera";"Italy";"Vascular plants";NA;5;2013;"Tracheophyta";"Liliopsida";NA;"NO";7822;14079;"R11352";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";967299;161;648;NA;18;1407.96
"Phoenix dactylifera";"Montenegro";"Vascular plants";NA;2;2016;"Tracheophyta";"Liliopsida";NA;"NO";7822;14079;"R11352";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";5319;2;648;FALSE;0;0
"Phoenix dactylifera";"Netherlands";"Vascular plants";NA;14;2011;"Tracheophyta";"Liliopsida";NA;"NO";7822;14079;"R11352";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4472543;29;648;NA;0;0
"Phoenix dactylifera";"Norway";"Vascular plants";NA;1;2018;"Tracheophyta";"Liliopsida";NA;"NO";7822;14079;"R11352";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1755502;75;648;NA;0;0
"Phoenix dactylifera";"Portugal";"Vascular plants";NA;4;2000;"Tracheophyta";"Liliopsida";NA;"NO";7822;14079;"R11352";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";107614;81;648;NA;0;0
"Phoenix dactylifera";"Sea";"Vascular plants";NA;137;2000;"Tracheophyta";"Liliopsida";NA;"NO";7822;14079;"R11352";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4202690;NA;648;FALSE;NA;NA
"Phoenix dactylifera";"Spain";"Vascular plants";NA;197;2001;"Tracheophyta";"Liliopsida";NA;"NO";7822;14079;"R11352";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";713438;113;648;NA;46;3598.12
"Phoenix dactylifera";"Sweden";"Vascular plants";NA;220;1999;"Tracheophyta";"Liliopsida";NA;"NO";7822;14079;"R11352";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";7997425;25;648;NA;2;156.44
"Phoenix roebelenii";"Italy";"Vascular plants";2018;NA;NA;"Tracheophyta";"Liliopsida";NA;"NO";7013;170;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";967299;161;NA;FALSE;9;631.17
"Phoenix roebelenii";"Spain";"Vascular plants";NA;1;2021;"Tracheophyta";"Liliopsida";NA;"NO";7013;170;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";713438;113;NA;FALSE;63;4418.19
"Phoenix theophrasti";"Cyprus";"Vascular plants";2018;NA;NA;"Tracheophyta";"Liliopsida";NA;"NO";2671;149;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";0;107;NA;FALSE;0;0
"Phoenix theophrasti";"Greece";"Vascular plants";NA;8;2012;"Tracheophyta";"Liliopsida";NA;"NO";2671;149;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";46853;142;NA;FALSE;0;0
"Phoenix theophrasti";"Sea";"Vascular plants";NA;12;2005;"Tracheophyta";"Liliopsida";NA;"NO";2671;149;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";4202690;NA;NA;FALSE;NA;NA
"Pholiurus pannonicus";"Belgium";"Vascular plants";2017;NA;NA;"Tracheophyta";"Liliopsida";NA;"NO";0;9;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";1132699;483;NA;FALSE;0;0
"Pholiurus pannonicus";"Serbia";"Vascular plants";NA;1;2021;"Tracheophyta";"Liliopsida";NA;"NO";0;9;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";14179;38;NA;FALSE;0;0
"Phormium tenax";"Belgium";"Vascular plants";NA;2;2020;"Tracheophyta";"Liliopsida";NA;"NO";7957;1092;"R11370";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1132699;483;397;NA;0;0
"Phormium tenax";"France";"Vascular plants";2010;2;2020;"Tracheophyta";"Liliopsida";10;"NO";7957;1092;"R11370";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";3156527;142;397;FALSE;54;4296.78
"Phormium tenax";"Ireland";"Vascular plants";NA;32;2019;"Tracheophyta";"Liliopsida";NA;"NO";7957;1092;"R11370";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";26889;13;397;NA;0;0
"Phormium tenax";"Sea";"Vascular plants";NA;48;2007;"Tracheophyta";"Liliopsida";NA;"NO";7957;1092;"R11370";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4202690;NA;397;FALSE;NA;NA
"Phormium tenax";"Spain";"Vascular plants";NA;1;2018;"Tracheophyta";"Liliopsida";NA;"NO";7957;1092;"R11370";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";713438;113;397;NA;11;875.27
"Phormium tenax";"United Kingdom";"Vascular plants";NA;312;2018;"Tracheophyta";"Liliopsida";NA;"NO";7957;1092;"R11370";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";729813;99;397;NA;27;2148.39
"Phyla nodiflora";"Albania";"Vascular plants";NA;3;2017;"Tracheophyta";"Magnoliopsida";NA;"NO";3541;347;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";2476;54;NA;NA;0;0
"Phyla nodiflora";"Austria";"Vascular plants";2017;NA;NA;"Tracheophyta";"Magnoliopsida";NA;"NO";3541;347;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";405467;37;NA;TRUE;0;0
"Phyla nodiflora";"Belgium";"Vascular plants";2010;9;2017;"Tracheophyta";"Magnoliopsida";7;"NO";3541;347;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";1132699;483;NA;FALSE;63;2230.83
"Phyla nodiflora";"France";"Vascular plants";NA;474;2013;"Tracheophyta";"Magnoliopsida";NA;"NO";3541;347;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";3156527;142;NA;NA;48;1699.68
"Phyla nodiflora";"Greece";"Vascular plants";NA;29;2016;"Tracheophyta";"Magnoliopsida";NA;"NO";3541;347;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";46853;142;NA;NA;0;0
"Phyla nodiflora";"Italy";"Vascular plants";NA;181;2012;"Tracheophyta";"Magnoliopsida";NA;"NO";3541;347;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";967299;161;NA;NA;87;3080.67
"Phyla nodiflora";"Netherlands";"Vascular plants";NA;24;2011;"Tracheophyta";"Magnoliopsida";NA;"NO";3541;347;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";4472543;29;NA;NA;0;0
"Phyla nodiflora";"Portugal";"Vascular plants";NA;1;2018;"Tracheophyta";"Magnoliopsida";NA;"NO";3541;347;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";107614;81;NA;NA;0;0
"Phyla nodiflora";"Sea";"Vascular plants";NA;246;2007;"Tracheophyta";"Magnoliopsida";NA;"NO";3541;347;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";4202690;NA;NA;FALSE;NA;NA
"Phyla nodiflora";"Spain";"Vascular plants";NA;190;2009;"Tracheophyta";"Magnoliopsida";NA;"NO";3541;347;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";713438;113;NA;NA;0;0
"Phyla nodiflora";"United Kingdom";"Vascular plants";NA;2;2019;"Tracheophyta";"Magnoliopsida";NA;"NO";3541;347;NA;NA;1;0;0;0;"Terrestrial";"NO";"NO";"NO";"YES";729813;99;NA;NA;0;0
"Phyllocnistis vitegenella";"Hungary";"Insects";NA;1;2018;"Arthropoda";"Insecta";NA;"NO";0;5;"R11412";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";15818;17;NA;NA;0;0
"Phyllocnistis vitegenella";"Serbia";"Insects";2019;NA;NA;"Arthropoda";"Insecta";NA;"NO";0;5;"R11412";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";11129;38;NA;TRUE;0;0
"Phyllonorycter issikii";"Austria";"Insects";NA;5;2020;"Arthropoda";"Insecta";NA;"NO";0;81;"R11419";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";122100;37;NA;NA;0;0
"Phyllonorycter issikii";"Belarus";"Insects";NA;31;2019;"Arthropoda";"Insecta";NA;"NO";0;81;"R11419";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";8870;1;NA;NA;0;0
"Phyllonorycter issikii";"Belgium";"Insects";NA;2;2012;"Arthropoda";"Insecta";NA;"NO";0;81;"R11419";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";482504;483;NA;NA;0;0
"Phyllonorycter issikii";"Czech Republic";"Insects";NA;5;2020;"Arthropoda";"Insecta";NA;"NO";0;81;"R11419";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";47792;25;NA;NA;0;0
"Phyllonorycter issikii";"Finland";"Insects";NA;69;2002;"Arthropoda";"Insecta";NA;"NO";0;81;"R11419";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";2620879;1;NA;FALSE;0;0
"Phyllonorycter issikii";"Germany";"Insects";NA;86;2009;"Arthropoda";"Insecta";NA;"NO";0;81;"R11419";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";1575546;48;NA;NA;0;0
"Phyllonorycter issikii";"Italy";"Insects";2011;NA;NA;"Arthropoda";"Insecta";NA;"NO";0;81;"R11419";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";205611;161;NA;FALSE;0;0
"Phyllonorycter issikii";"Lithuania";"Insects";NA;9;2020;"Arthropoda";"Insecta";NA;"NO";0;81;"R11419";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";18558;4;NA;NA;0;0
"Phyllonorycter issikii";"Netherlands";"Insects";NA;7;2015;"Arthropoda";"Insecta";NA;"NO";0;81;"R11419";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";6331084;29;NA;NA;0;0
"Phyllonorycter issikii";"Poland";"Insects";NA;2;2018;"Arthropoda";"Insecta";NA;"NO";0;81;"R11419";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";30488;16;NA;NA;0;0
"Phyllonorycter issikii";"Sea";"Insects";NA;121;2006;"Arthropoda";"Insecta";NA;"NO";0;81;"R11419";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";4284682;NA;NA;FALSE;NA;NA
"Phyllonorycter issikii";"Ukraine";"Insects";NA;1;2019;"Arthropoda";"Insecta";NA;"NO";0;81;"R11419";"A";1;0;0;0;"Terrestrial";"NO";"NO";"NO";"NO";21266;6;NA;NA;0;0
